OrderID,ProductID,Quantity,UnitPrice,Discount
72e5c831-99aa-4231-8d63-42ebb181134c,d0a53772-3116-41b1-acaf-54e58331177d,6,844,64
e41f7e62-0573-436f-a426-56f0d1e6446c,b4c2dbed-61f4-4db8-8e25-9a34c71b5280,9,997,99
71f89e90-403e-4ef8-95e5-7c6eae71945e,8f542bab-c35f-4119-98ef-3e8e91b9e885,4,446,3
caec0182-1f7a-46e7-a7f0-69586ce75948,404cb633-025f-43d6-a87b-6616fe1d71e1,5,84,56
9d35bb03-5545-493c-a027-ef5172b22fe8,b5049328-0663-442c-ad61-0dc2a762e897,2,827,17
e15ad684-b989-4119-aa7f-136918ae3d7e,b64c2266-07d2-4d44-a22d-35d06cc9c970,4,128,64
0b2b11ea-57b8-43a1-8dcb-f762448ae53e,a52d2ad2-d02c-4411-bcd2-d174a7195f47,6,521,52
eade27ea-3d65-4292-9c8d-a30d2fa4d27a,0628599d-2f51-46a8-ab5e-7e54a383ca44,10,714,51
f3e966f5-f914-4387-bddb-1b65a847fe1c,0b3f040c-2cd4-48f4-b5dd-dc3a588ae3eb,4,503,38
da0aa01d-c165-40bd-82cb-361cb90769ef,030ff542-d5f3-4387-9654-90ae0e38702c,4,48,26
59ee1307-354c-4d46-874c-51e71689cec5,53a9f101-f661-4ac5-beeb-ebf03b07b81d,6,920,42
302985c2-d2ce-4775-bbb0-08be90c698be,3ebbc5de-9941-43d6-8305-e196fe8dfee8,2,799,97
2e1f96cf-5161-4566-87ba-44bca1112823,1d0f20d7-1e8e-4087-83fe-854d19bd5689,1,131,8
4839322c-10b2-4b70-9aa0-97016ed35f85,1d700629-0036-4e88-bf95-3d5bcbd3457a,7,668,46
8cfe1c02-505a-494f-a69f-de054b5b7470,5040cf30-cd96-46c0-9f7e-1a3f2c550ee7,6,785,5
72c512f8-07fe-4737-846c-8148ab3fdfae,ef8b3541-8616-4339-a9ce-6b65ed2b0ee2,6,836,19
0612be42-b24c-42f1-93c2-e6f348e79c37,2aac88f5-f3a1-4cd3-96b9-e4dad42cf5bb,5,932,61
937f9c1f-b860-4ce2-a43a-9e74e3c6e69c,0bc30906-239e-45f9-ac56-da421ac3e71d,10,836,56
443f5f21-62b7-4957-8284-17addc449296,20c63bc1-3c23-410f-ac03-4edf5af4704c,2,347,87
b92bfb3a-e502-4275-9263-f7c135db4e86,dd8d9164-0a54-4e08-805e-95b663045a14,8,657,17
c3b9e123-b964-4ce7-9fd4-be2f4d9bfcd4,402d0741-5b94-46e8-a78b-dee6c26c1136,6,445,23
b28aec7a-d40f-4c1a-bce4-fb81c7789698,bbe2f72f-05b3-4281-b08e-03b296169fc2,1,265,1
9178f4f8-19b5-4772-9d0e-74337322bcc0,227a27e8-1737-45e6-a532-dc56eff6ef0f,8,412,85
1b4dbf89-94ad-447d-b941-808e0835ff80,059541ff-a15f-4d6d-8a5b-860bbae25715,2,303,4
cd2889bb-648a-4546-8a7d-c549e0a7b027,08928fcf-493c-4a7f-abca-615245a308e3,1,679,15
f4977605-22a9-4868-bb9f-50b36085b3a9,5a58fa60-f366-4aee-81ad-68da6c7ec2df,2,494,73
32a57a9a-5f35-4c1b-bb9b-b743d5ec2d6e,d964edfa-75b0-49ab-9168-0c249fa4d22f,7,176,74
ff19cb79-a005-481c-ab74-1af39d9db53f,04c600c0-b84f-4de8-a71e-205528c610eb,10,905,33
85ec9495-7e5e-4146-8b60-c1328822cf1f,d0a53772-3116-41b1-acaf-54e58331177d,6,844,64
51dbd5cb-5395-49a1-9dcc-aad6bef975e5,bdb11574-4243-45f0-9cf3-cc4e9273e460,3,986,50
07bdf686-1b16-4804-9517-bd37a4226e27,63f2ab66-accd-4958-a654-7519c5314c39,8,367,25
e128282e-d4d2-427a-86c5-317be178d771,08928fcf-493c-4a7f-abca-615245a308e3,1,679,15
050a1919-18cd-4978-ba0a-140c187dd82f,f9617c7b-415e-4d1f-9ea4-84d3978d1d35,4,553,45
9ad70067-a73b-43cd-a795-1c2f5fff049b,5bbdce93-9e4c-4aab-a0c6-187dcd0db8fe,2,525,35
47b7efaa-6a0b-420b-824b-9ded52f9ecd1,d397d091-afee-47fc-a3b8-bfc5662281b1,3,7,29
fcbb214c-7fef-4f8e-a32d-990c3912bfb1,be3e3e17-adc6-4546-ac4d-290b3231017d,5,597,30
b3426045-564c-430f-ac66-d542537cf8a7,e20c0926-efc7-4144-82c9-e9d5b37a37d0,6,553,20
1a09ce39-2ab4-4c8a-ba2d-1fcb885e293c,8a6e9df9-5752-4a87-a803-cc7d0948ea5b,1,985,91
382c25da-6beb-4ec5-8074-78cff5a70b6a,f36e03f0-d34d-4c5e-a9d0-2b28215838fd,10,987,85
058224c2-2785-49db-bd9e-771790f1a307,1d448b67-ae57-4533-a557-b80089e9927b,5,90,58
0379000e-3caa-4905-b837-83c5bd732ed5,fbba7896-1020-4e80-8b5f-cb09af9e16aa,5,582,7
d9cc370e-76e9-44ad-ac00-0c31c7294eca,f99fb6d2-3e77-40fa-8252-daa45b49524e,5,561,32
9ef8347a-4d04-40c4-8c0b-443063831286,dc685ac6-2c31-46a4-a684-c536da80ebf2,8,97,99
266b436d-f90b-4506-9189-1db725e97f15,5cb0977d-1812-464f-ac78-bf654f0054d6,7,501,13
8aba8bf5-371e-4654-87ca-615fcbe1e97a,ef8b3541-8616-4339-a9ce-6b65ed2b0ee2,6,836,19
79355f12-4c21-4f28-9380-b75f4defa4c9,7fcd3144-18c8-490b-bb78-c32e87776e8e,6,349,21
0347466b-86fd-4b08-beb6-afe8f157e2d4,c4c0d247-e25c-45ba-83c2-0cad5e38bad0,2,226,24
3952f5c3-0a62-48d6-8db4-8ec804fc6651,9ad80fc3-5f58-480f-9f15-d3d28731a66b,10,154,4
45798c79-7897-4274-95d4-23eec5587704,c72fe6ae-39b5-4761-8869-ba743760b66e,3,445,68
2489c3c8-94ed-4c63-819b-55c45e951abb,54f7a232-2de5-46a4-a8df-d5e472835ba6,6,94,80
66c5f4d1-7246-43a1-995b-37f0efe1c033,0628599d-2f51-46a8-ab5e-7e54a383ca44,10,714,51
d0496229-eab0-438a-b04c-400438841ddf,9747fd32-5076-46c3-90b4-5f404b86b219,3,99,14
c8a95c16-032a-4d8f-8f6b-e168318fc71f,886283ae-07ef-46b5-92d0-a573b567a0ec,7,30,32
450ae1f6-9e2f-45ad-9a42-a7a58bc52b1d,5ad0fd1a-349c-4bef-b40f-1477c376389e,5,674,78
c42bb491-ec75-4326-b9bb-207de7062bd1,c928b134-899f-4cef-84b6-25cb1ad2519c,9,631,59
daffd0ce-7aab-4dc8-b2a9-b616f6e7ec54,c474bc7d-26d7-4d73-8fb7-45745fd0a37e,3,835,3
327a0f70-7f20-4aef-9146-675d061fe0a0,5ac10d67-2d4a-43f6-a472-062092ae814a,3,511,6
ce9357c8-f872-4691-b33a-4c2748b528e6,1034fbb7-fdce-49e2-9230-98af72d7fa15,1,902,64
e2647ee0-9527-4c7f-9abc-b79b77442da4,ca33935c-6a1d-49c9-9f4b-6f2de7979df0,6,951,25
d042098d-3948-4fb7-a77d-acbf49902159,526969b1-f60a-4ccd-906a-20e8888a13ec,6,222,60
273e5425-ea0a-4115-bb6b-f87ba90ce48d,030ff542-d5f3-4387-9654-90ae0e38702c,4,48,26
b6187667-9410-4e30-9680-c8ac2d0fb9c2,e1607546-600e-4c73-9860-ca3a41bd28c5,3,535,20
84822aa4-f7a2-4ae4-ad2d-3fd4874470f6,fd5654b4-93a4-4e19-b9a6-a5c57302c0c0,4,454,95
5ee5aa4d-b10d-44f9-8f0d-3b4d68831b93,c0c6a283-d4fd-446d-9051-03d2a0d43498,9,169,73
dedf7943-b574-4d50-9a04-d27b830b3226,20721d3e-5bc6-468e-baf2-fba124d50d41,1,295,20
a9dd5a5d-06d8-4d43-987e-0806bef4447a,0297061c-1241-4540-ac99-ac6a44fa507e,4,615,80
53a8820f-a8bb-4f82-8f9f-108ef8008178,fd35b4cc-4bf6-4862-a58e-d16473007d77,1,450,77
463110fe-d7d0-453a-937c-2891b159b980,2a2948a4-1d57-4068-8844-f1c8b41f1699,8,167,38
07326bf7-8e3b-4a73-90bb-e52bbf2abfc4,96883790-8b93-4f98-881a-0734e987a987,5,331,44
a37cfaa7-a6b3-4714-b384-a8738d1f85ad,d79d1b95-ecdf-4810-aea0-45e9bd10627d,3,154,9
a199570c-5ad0-464d-b4d5-6c35edc28f70,afb7853f-adcb-423e-bc24-9776c3a4c25d,10,891,92
2ffa94f6-c88c-4765-9166-5a636269d37b,a9766a03-2fa7-45f7-9441-37bd04afed5f,6,205,28
d14e3851-5e27-482a-9096-8f19f62ce744,8aba364b-ddfa-4752-9fb9-c4498728919a,3,658,45
8d07bc3e-ffcc-4a1d-8a67-830873d2e0dc,3812a751-a562-4541-a5b6-afa280950edd,9,359,85
958ab6f6-a428-478d-a54d-b135a34be0bf,f34f6d06-fab3-4841-b311-2e853b2f4575,10,985,3
6fe9f1c9-bad4-4d08-adfe-b0499ef9724c,0bd75e21-572c-4943-9c5a-2108036fb08d,5,23,26
f6844221-4302-4d1f-b4a5-5e8d3daaacdc,705ceb3e-4078-4a06-ac8a-8ef6f028c060,7,117,89
e4890d28-4e36-44d5-bb09-a0e184f6fc14,7734fc07-a089-496c-9994-0a34a0c5d46d,8,743,88
7c2279c5-163b-4107-913b-46dfad638953,b5049328-0663-442c-ad61-0dc2a762e897,2,827,17
19a1e14c-21eb-4566-8fc0-0c2a269fdf7f,4a861a2a-183f-4445-b5d6-d03c3620529d,1,502,11
7ff03647-b4ce-48e3-be32-937de7a12624,ca33935c-6a1d-49c9-9f4b-6f2de7979df0,6,951,25
c39d4753-fc62-4142-a52f-277497f7df3c,fcb4f1cd-814f-4e80-9b45-ace36c9fe4ab,3,567,67
aac525d3-c11e-4918-808f-72065205db0c,3233bde0-ced5-42e6-94c3-70502e4fd8c8,7,748,55
d4e7a971-9557-4a5d-a431-dde6b17f3352,99164df3-0eb6-46d2-afdc-f39c41ee02e3,4,575,88
f484afa4-21e3-412d-9047-a3ac663e1d9e,d1c8afc5-4c31-4c91-8dff-090c80b53a01,5,405,73
756585ec-861e-4c0c-8378-397ab97ba988,f52fae18-d22c-4e36-8bbd-56cf7fd71172,3,377,83
b9022c04-9a53-47c5-b102-407dc0a6df00,af0e439e-6531-4e5a-9e59-3282652551cb,6,302,61
3190f685-221a-4c0f-9699-f2ae2968b8f5,337496d6-05aa-49e8-9603-ef5abc6b4bc5,2,297,4
7704b290-c2f9-47e2-a988-d21a4c4ce9d6,d017d829-e3c6-4ea9-9398-158aecb36514,2,77,33
92099cd4-8b1e-41fd-ba1e-e71efb040fb9,08928fcf-493c-4a7f-abca-615245a308e3,1,679,15
b3b86328-f8e7-4b7e-a15d-9318bed6928d,3dd4e65d-bb45-44e6-9ed5-0ec5d496b20f,10,66,42
fc0b18d4-c73c-426c-9e0f-6f951e025c27,48464a34-94df-424d-9d58-2f09f4b1083b,8,913,64
107c9370-084e-48cd-ae77-5da33bac8a50,e3ae8558-19e4-4d01-959d-2f46e485bded,10,923,40
b4434f53-dd96-4b8e-8381-277f5aa849bf,712f7bc1-3dca-4f98-8f18-bf78e260f36e,9,558,55
05277e6e-de36-4c4a-9c0a-aea90e183de6,8f542bab-c35f-4119-98ef-3e8e91b9e885,4,446,3
9cf76a8b-a432-41a4-9dfc-4057286f27b7,46678d62-8c3f-4827-a27b-f7565f4c3e61,4,549,5
6bfc613a-b8c1-43c6-8edb-6342ea09ccde,b4c2dbed-61f4-4db8-8e25-9a34c71b5280,9,997,99
5021c8e3-2cdc-4b6a-b1f9-1bc52151d4f6,230b2c98-eea2-4e1e-b4b0-bb4df50ad9a2,6,123,78
79291892-f890-4981-9ea8-ec47b3c7e11a,0ff68986-6dde-4494-bd75-88bac4160a7e,9,605,12
924505d7-b485-4be3-bc75-b01b46fe3670,705ceb3e-4078-4a06-ac8a-8ef6f028c060,7,117,89
fb942ae6-8a85-47f7-bd56-b6537b59ac6d,20c63bc1-3c23-410f-ac03-4edf5af4704c,2,347,87
27c60635-a2d4-498c-923f-50927960cfd8,059541ff-a15f-4d6d-8a5b-860bbae25715,2,303,4
0da8e908-880d-4481-b89e-09c96cdca256,bcf5cc36-0e00-47d4-ba0f-21f784b82b0f,4,253,15
c2537950-ddbe-4709-8016-e4d3c6c01bf8,1d05dff4-c0ec-46f9-9ad6-0bf8476d0032,7,83,72
b0059dbb-3ada-429f-a4f1-db4a221b0eea,5c35ca05-42a5-40d5-ab2e-4db74bc0e369,7,813,84
02b1ab29-2183-4651-924b-cac8c926e4d2,edd4b670-de5f-4d8b-8a35-f04eda2f90ef,2,770,33
18563805-6f6b-4ef7-98c7-85e9835ded78,2b3faef0-ce64-475f-8e18-8249eda49f7b,1,962,96
d9b4d779-0200-488d-9aa0-b5f462bb0724,9887f433-7ed0-4708-b84e-bbcc1625241f,9,516,49
cbf75277-82ca-4299-88c4-00ca7ea77bb6,9b29140e-246a-47aa-af80-f6b80b3fca47,5,292,56
19439a0f-3a34-4782-b592-ba988bb6d559,7440a0ac-5047-4678-9454-2164e8af1dd9,2,647,78
d0cdd240-2ce5-47c0-80c1-0adc81d78dd0,71b615ab-4d03-474a-85f8-20e0f1bc1df2,3,649,28
9fc7fa7a-f828-49c2-9ecf-73aef619e0c7,089d2e9f-0785-4cb7-85dd-b002fee30c9d,9,896,11
00ad114c-166f-416a-a1fe-914b1b701abf,c3bce55b-643e-4259-9011-f4d520cf29da,5,241,7
75740400-8a8b-4b35-90a4-d69272583a20,1c281ebd-833e-4a68-ab7f-4ce1912d78bc,4,567,82
e2734aff-406f-4795-af15-72b5d3341a8f,88ca78c5-db4a-498a-bfec-a8ff169ff7b0,7,197,1
d423a254-c609-4eae-a3e6-d32280e5cf9b,46678d62-8c3f-4827-a27b-f7565f4c3e61,4,549,5
6cad06e9-4662-4e83-889b-c554cc0d5c23,526969b1-f60a-4ccd-906a-20e8888a13ec,6,222,60
4cd295e2-3548-4b20-892b-d20d29e7e30e,c6758604-a957-46c3-96da-bed51d90552e,2,692,24
30b20b5f-f46d-456f-b848-beaf96064255,233e2b6e-b9a0-472a-8b66-3a023d4fd117,3,302,26
437eac42-581c-4eb8-b4fa-9e428a5d8213,96883790-8b93-4f98-881a-0734e987a987,5,331,44
1fffa034-586f-49d6-8b2f-cd3b6f7b832e,fe5eefb3-0143-4c2f-a092-ba71d9b81198,4,733,29
6cbf74f2-f92f-40da-b7b4-10ba46d48e49,f54373ef-e8d6-44b8-8c93-5b88c90df8a5,3,222,88
ad44932c-a1b1-4f8f-ab84-3f7fc236c423,c2c9911b-df30-456e-8159-046b1df2188e,7,817,4
1fe0a62e-2acd-479e-9a06-ab7b3d66d279,ddd1be86-d3d8-4773-a0d8-66de901f7d85,4,198,38
7e163a04-f482-444c-8ca6-eeb203ba6243,35daff36-23db-43b5-9b65-3d78ec8e467a,5,458,64
af8835e6-9ec9-428b-ae82-325283d38e90,4e0b0148-872c-4c04-a238-9d0187ad2504,1,471,90
134c43b5-035c-4f62-80a7-2ddcd279a4c8,8bafab49-f89e-4668-8c76-518348c74078,1,767,22
16044254-94e3-4d0e-b070-4f8cab745070,41d478e6-2798-4a05-b36f-8b12a5e3acc3,10,752,56
55065b47-28e7-4c51-852e-8d54b0b694a7,67908e23-d178-464f-bea9-0e974b08f8cf,5,670,8
78e3f021-5fb7-4858-8522-e4d415e0f58f,fe9edfbc-247b-44ab-b83c-a74894d14b3e,4,72,36
d51077ab-f083-4586-8efc-e7473452bb52,e00cb2f3-cb8f-4618-96a6-f650856ac660,1,567,38
ddab39c7-e59e-4d7a-83a8-93636e69603b,b60ae1a3-31d7-40df-890f-ec51b30cf38e,9,459,90
01a81647-5d0d-46b6-8839-9acae66b53a6,63f2ab66-accd-4958-a654-7519c5314c39,8,367,25
10384cbe-1633-4262-ab4f-c7534099ce35,6a446279-dcc0-47c3-a274-d4bc9efc951b,1,195,71
ef255e41-30d5-45d1-be87-ecfb9a07542f,1a8ad046-e718-4abc-9fcb-b9c704a42951,5,670,9
e7d61415-cba9-4674-84dd-33b606dc3700,1234dbb1-06dd-4c19-b5cd-8ffa63799064,5,91,69
ab326efa-06d2-4f6d-97ed-78c6a1edf49c,8a6e9df9-5752-4a87-a803-cc7d0948ea5b,1,985,91
ada7753f-fd53-444f-b69c-025830216271,8b0c3dc2-ab3c-498a-9036-a2e3a531fce2,7,767,23
6d82ef4e-d389-498e-94ac-1055eb13d005,4a861a2a-183f-4445-b5d6-d03c3620529d,1,502,11
cfe657c1-e70b-425d-8ec4-4f9fdea2b293,6f07f7f3-8592-4696-8878-f18bc5a583cb,5,675,51
eaf64d6c-02f4-4598-9678-64eab869c3b0,2713e7d5-53ea-44d7-a87d-92cb595911b1,4,259,41
2efe7795-81f1-46db-8ed5-72a6a1aade7b,3f021fba-b86a-4112-ac5f-d04ef7e1bcc7,7,642,40
ddecfb94-15c4-4c62-8e26-bc1541754bc3,dd42d103-2027-47b5-a24b-da44dbe94f77,2,788,92
27333991-926a-4a48-af7b-4fd69f3a913f,5cb0977d-1812-464f-ac78-bf654f0054d6,7,501,13
5b6f9acd-b748-4716-8003-59fd381d6b82,8bafab49-f89e-4668-8c76-518348c74078,1,767,22
5b7dd61a-6c5f-4ad1-ab67-cd8cab0fc0a4,974a29ca-94eb-4f84-8f3e-2fe92887a269,9,863,84
c6a4b77e-f07a-4348-b83a-90556bcdf9c7,62c08c59-61aa-4134-a546-248baf8489dc,8,796,61
14cc7f73-430e-4d7d-953d-f5930d8e001f,f54373ef-e8d6-44b8-8c93-5b88c90df8a5,3,222,88
75ffc7cc-1ac2-44b4-a2e3-7c6828458a44,da9eb433-ddd9-4b0e-bbd0-bc1be1128ed1,6,573,18
7bfd713b-fbe3-4a0d-8d19-a0d4c1f96e90,705ceb3e-4078-4a06-ac8a-8ef6f028c060,7,117,89
cd82013e-b594-43b6-ac9c-815ccabdb861,5ef15a39-43ca-40a5-b107-46c74ec2427f,4,486,72
8aec5c48-4368-4e79-b185-c8f8754e6c3a,05765892-c750-44cc-96e2-31fa53d42cb2,10,912,53
a751a93f-16bd-4730-9a12-87840ba80dc7,a58bfa40-e405-4f8f-946d-4082db68da8f,7,383,17
848ccd5a-8a95-4259-9f3c-e98f0835ae0f,da9eb433-ddd9-4b0e-bbd0-bc1be1128ed1,6,573,18
939c8701-10cd-430c-bead-6c0571759ba8,e390d80c-248c-4d1c-931e-442686ef6f2d,6,703,60
f12d16e7-22ee-4f53-848f-3eafebd4848d,d1c8afc5-4c31-4c91-8dff-090c80b53a01,5,405,73
a47cdcaa-5714-4fc4-bec0-a863bc0b21f6,96883790-8b93-4f98-881a-0734e987a987,5,331,44
c5563216-3f3c-4fe1-93c2-0b5548b31c96,dd10a4a8-e47f-4f6e-b9eb-27e63a21e236,6,928,75
90c111bf-619c-48c7-88cc-1da6e17eae43,a4bc60f6-6709-4bdc-b059-189527a96ef1,3,992,90
11334088-b3fc-47ac-a7eb-b0ff950beaef,f021a3ab-79f8-4a70-9ac5-e794e73462fe,8,405,12
d7922c46-69c5-481e-a53b-b4013c78665b,80ef3b8b-7c57-4a42-8b90-39166c8b8af6,2,361,46
eb7a67b3-651c-47af-ae36-a6eb168751db,2116f4c6-8d02-460b-bded-7af449ea246b,6,902,87
a5914e5a-d124-480f-b312-43be9a9d1544,c87bec59-4106-4fa2-b666-9eede116a80b,10,211,82
c74fda2c-2d14-4d7d-a010-67e969a28e98,ef8b3541-8616-4339-a9ce-6b65ed2b0ee2,6,836,19
056e1281-e97c-4586-8681-ffb90b176ef6,9d153af4-3206-47bf-b669-8672efb8978d,9,498,91
fc9c82e3-84b6-406f-a6f1-8b6a98939763,0e57a07e-2df4-4bbe-94b4-96e5893a657a,8,674,30
0deae9eb-6a5a-44ba-b758-e3dbe6cd54b5,30bb25e4-84ce-45bc-b682-d5216503ae80,2,515,76
16c20c4f-d2f2-443c-b94c-27946d6faebb,0b42e5af-2113-4356-9ec8-60087b32f3cd,10,749,7
1d07d379-a270-404f-b3c8-05796c417bcd,176d1258-486b-4c78-8af8-d6a539137aec,2,131,61
6a5e4ed6-4751-4e19-ad1b-8a7cde546a0d,f021a3ab-79f8-4a70-9ac5-e794e73462fe,8,405,12
88e274c5-ed63-4bfa-9f3e-56295d91a40c,3c40255d-9a22-4630-b0a6-3e91eb6575a5,2,739,31
323ccde5-53a4-42d5-895b-55f9231013cb,a5d072e5-100d-4153-9a09-49d591aef920,10,501,35
f7723e63-4b0b-4a97-b6ca-cf3c39f339d4,701f232b-37f0-40f6-91eb-aaf3241a81e6,4,452,3
ead96dd9-5ef3-40da-873d-6fbac9c932a7,cf82678e-6b89-49d9-b654-7043e083726a,2,710,31
abdfc2a7-395a-42c1-960d-85dd3d7f5808,0bd75e21-572c-4943-9c5a-2108036fb08d,5,23,26
0850e465-db23-4026-967c-c69de4b7c731,7c36545c-dedc-4428-a5c0-74033a7ff63b,1,548,17
6afdb805-aacd-4cd5-9f32-d9b8d2985d8c,27eb6a89-cdf0-4e58-bab1-3dc13f6ab071,10,534,43
f81839ee-65eb-4515-9f01-73207b477e0d,705ceb3e-4078-4a06-ac8a-8ef6f028c060,7,117,89
ccf27a1e-5a0f-4bd5-9fc1-58bedb695455,800dde56-071e-4e60-b713-a10fcbecfd16,6,394,25
69e52f67-e945-4092-9632-2beda9672794,06f25d10-d589-4647-ba6e-3b405177e73e,5,578,4
7126f682-15f2-4e92-8018-52e6d37840c6,dd42d103-2027-47b5-a24b-da44dbe94f77,2,788,92
a6cd1e97-4206-4660-97ee-ccbb1083f06a,80ef3b8b-7c57-4a42-8b90-39166c8b8af6,2,361,46
aaad5efe-d22e-4588-8a2a-840aa9034f44,c6758604-a957-46c3-96da-bed51d90552e,2,692,24
5f691242-9112-4341-8281-546d2f46f0e8,883e8e8f-f279-4112-b223-e3ef5add761a,8,525,90
e97e3d4f-4948-4c40-9252-0b1990ba09c1,6949ad52-c4d9-4562-9323-69aef7b63255,7,378,77
c468bc7e-1088-4dda-b74d-57cef7e038b7,da2006f5-114a-449c-b625-251a406a7b99,4,826,0
c984a826-902a-44c2-af7e-57012af6309b,bb4d3282-c050-4178-9d76-f6681be62641,5,561,36
996330d4-78e9-4ad3-b220-00b420873805,883e8e8f-f279-4112-b223-e3ef5add761a,8,525,90
7da66d29-3a23-4687-a802-d8484a1a6277,885baf54-a6e2-420c-b70c-dd86db95565f,2,495,24
61da3755-d585-452e-bc83-ae5525591dbe,9befd4bb-2a78-4823-bedb-d765f0a12755,9,327,10
8460c09b-0461-4b68-8e60-208e6ef9e9c6,e390d80c-248c-4d1c-931e-442686ef6f2d,6,703,60
31c04592-a52f-4f26-b691-449e8354f6e0,5ce45c56-c737-49fa-9208-907f845076be,8,367,52
96e7887d-f333-4edf-9976-b332a5120159,5621202a-8bd4-42b5-8fe6-f8d07c52b775,8,591,91
f0f81c95-f53b-490b-b5fb-5c40c4a2a5c7,712f7bc1-3dca-4f98-8f18-bf78e260f36e,9,558,55
eba89f77-8b6e-4113-b08f-0a72021eabd8,30bb25e4-84ce-45bc-b682-d5216503ae80,2,515,76
a989ed31-349e-4afd-81ef-6be16549b9ce,145239de-d250-4d51-b078-eaa3090c0db7,1,448,75
f13732d6-da08-43a9-a1a1-09276065acdc,885ba786-3553-43bd-9fc1-da76732c9a20,6,93,46
72b3338f-b149-46a3-8e36-af6c2525d0b6,e4500d38-ed8e-489f-998e-5805175f9c89,6,257,26
b54512a8-1e32-4052-9125-4b5a7e76c1e3,7af24425-a5d0-4d26-bff5-c8066b6b2a23,7,674,81
e3d6a8ae-366c-4fa5-a1f8-7c55a0352d6c,1da81cda-9793-4527-b561-5db0cfd9608a,4,295,70
7f6eb7d7-f585-48e2-a351-2b05262e8966,50bac77f-51ab-478d-bd69-f18ea73a805f,6,92,45
b8909bae-a04c-4bb9-844f-60a5815a1981,078a229e-434f-4036-8445-a8b26bfdf887,5,768,14
1d10d0ce-20e3-4e29-9ae6-7dc994d9c92e,80ef3b8b-7c57-4a42-8b90-39166c8b8af6,2,361,46
72ca6f43-9be8-410e-bb1a-d39eaed1c376,ba645ca9-070f-4db7-b4b9-24cc874b9316,4,67,87
6fc83691-8f05-493d-a46f-40ee344f72aa,78b2d049-d84b-4974-8b4b-19f6cebbb290,10,996,52
928d46c1-0c7a-469a-902b-b5c11ce86129,9bb96185-938a-4341-8f91-a53b784f9a7a,6,933,65
57b3b35c-5d3f-4793-a4a5-efb405d8fd7e,230b2c98-eea2-4e1e-b4b0-bb4df50ad9a2,6,123,78
5b0d4c5f-5498-4842-b93d-5ebc0f0ab2ec,12a1012e-fcf7-4613-a726-c63e18303b48,5,339,57
c79173de-2cb1-493e-808b-610a217d46bf,08a52da1-35f5-405d-bee7-24451b97f3af,3,323,41
81242914-0d1a-410d-ba9a-7e5a5313b002,e3c8ae5b-97c4-4dc8-83be-814f981d3250,5,904,57
750c1dd1-982b-46c4-964c-b29d1a6d0a5a,0628599d-2f51-46a8-ab5e-7e54a383ca44,10,714,51
d3517cfd-7f54-4408-a3bc-b1e0d15cddee,afb7853f-adcb-423e-bc24-9776c3a4c25d,10,891,92
0df71cd9-e9b8-43cf-9dd5-9ef87557be2f,3014be56-9a9e-4aee-972f-8c0e8eddbc6d,7,808,1
79cf656f-6ec0-4312-83d5-6a858159a09f,1d6e5c7d-c0a5-437b-b240-4a927041849f,2,613,63
707c592e-1f92-4963-bb01-25773655766c,1d448b67-ae57-4533-a557-b80089e9927b,5,90,58
f885fade-fc53-4204-9ed2-c9e94c77b498,9ab96d8c-d587-482f-8ff5-4417705fb184,6,705,10
9d97f408-d276-4301-a1bd-7397d4f69c36,df089cda-bda8-448e-b495-f65eda39bc2c,10,632,37
34fb7b6b-8a44-4ad1-9137-7c2730541644,afb7853f-adcb-423e-bc24-9776c3a4c25d,10,891,92
ced02f0c-f612-46e7-85b8-0ad66f86c797,6a446279-dcc0-47c3-a274-d4bc9efc951b,1,195,71
e07c9976-cb41-40d7-8390-5e1054f92552,7dd6f379-87f8-4762-816d-57f130588ba7,7,938,38
6b5183d2-deba-4af6-ae06-ff23ee3764f4,b59590c7-c1e0-47c5-a99e-eedef51e80fc,8,794,72
d6e3fad9-15b8-4c9f-a899-d1d1afedb0bf,574d9b9b-794c-40c9-a892-462dc6c4b106,7,737,19
2302fcd9-e147-4fc4-9440-957b72902bdb,0c41f0cc-98c8-4251-9efc-09eaa45b771b,8,38,90
825cfae1-4ada-46aa-a5fe-b28c2f69436c,0006853b-74cb-44a2-91ed-699aa31c5b5b,7,249,48
69e9e273-4f9c-42c8-9f5e-ed8fb5fda25a,3a2098ef-4fe1-48d6-80a5-df9fed22d11c,6,816,31
1fa6e5ce-a0ed-408c-a37b-a832f1d994de,317de63c-5e28-420f-8216-adfcdef82939,4,429,67
ddc47ba5-16fa-4caa-97be-60093401aee0,1234dbb1-06dd-4c19-b5cd-8ffa63799064,5,91,69
1d01197c-5fc2-4065-9640-32242c4767a2,b3d48bcc-2bbb-4c81-a96f-56c93889edaa,5,913,26
50935dc8-c1d5-43e4-943b-e6bda5b348a7,20c63bc1-3c23-410f-ac03-4edf5af4704c,2,347,87
f4be6707-c618-4798-a9c9-db5b332cb60b,b59590c7-c1e0-47c5-a99e-eedef51e80fc,8,794,72
6315a320-8e20-4907-a3c5-aadb237d0b3a,9f9468c6-2345-4c3d-b337-f21077365f27,2,356,14
d605bb43-a729-4c9c-ae65-8807212cdef7,3a2098ef-4fe1-48d6-80a5-df9fed22d11c,6,816,31
b2d3a742-01ab-4272-932f-78631e726d1f,d397d091-afee-47fc-a3b8-bfc5662281b1,3,7,29
acc9a8ad-6161-47c8-b946-b717ec86a019,6533ed7b-c4f9-4d13-910d-03f7d2621762,3,803,92
